Position,Height above ground [m],Time,X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
-95.09,,0.0,-82.57,0.0,44.03,,,,,,,,0.0,0.0,0.0,0.7,0.53,0.02,0.53,0.2,0.7,0.5,0.24,0.5,0.17,1.0,0.37,0.14,0.37,0.66,1.7,-0.68,0.02,-0.68,1.41,1.2,0.75,0.24,0.75,0.82,3.2,1.33,0.68,1.33,2.86,3.2,-0.13,0.31,-0.13,3.24,2.5,-0.29,0.25,-0.29,2.28,3.8,-3.31,1.03,-3.31,1.15,1.1,-1.03,0.13,-1.03,0.41,0.8,-0.58,0.02,-0.58,0.39,1.8,1.16,0.19,1.16,1.14
0.0,2.93,4.172,0.03,0.0,-0.01,0.0,-11.5,-11.5,0.0,0.0,0.0,0.0,97.169,-19.769,99.159,1.1,-0.01,0.31,-0.01,0.9,1.1,0.75,0.07,0.75,0.19,0.7,0.19,0.16,0.19,0.49,1.3,-0.51,0.38,-0.51,1.04,0.8,0.51,0.05,0.51,0.39,3.9,2.58,1.02,2.58,2.84,3.4,-0.4,0.16,-0.4,3.09,3.8,-1.78,1.14,-1.78,3.34,3.2,-2.51,0.37,-2.51,1.8,1.1,-0.92,0.01,-0.92,0.6,1.0,-0.67,0.07,-0.67,0.7,2.2,2.16,0.17,2.16,0.16
1.0,2.89,4.369,1.34,-0.02,-0.2,2.6,-10.16,-9.546,2.687,-1.63,1.223,-1.38,95.431,-12.424,96.24,1.4,0.06,0.58,0.06,1.17,1.3,1.05,0.24,1.05,0.45,0.7,0.19,0.08,0.19,0.5,1.3,-0.53,0.39,-0.53,1.05,1.0,0.59,0.11,0.59,0.59,4.0,2.61,1.08,2.61,2.91,3.5,-0.4,0.15,-0.4,3.1,3.9,-1.82,1.11,-1.82,3.38,3.3,-2.69,0.28,-2.69,1.73,1.2,-1.02,0.06,-1.02,0.58,1.0,-0.68,0.04,-0.68,0.75,2.2,2.14,0.25,2.14,0.03
2.0,2.91,4.408,2.38,-0.03,-0.32,4.1,-8.028,-7.168,3.455,-2.842,1.953,-2.203,95.22,-10.811,95.837,1.4,0.06,0.58,0.06,1.17,1.3,1.05,0.24,1.05,0.45,0.7,0.19,0.08,0.19,0.5,1.3,-0.53,0.39,-0.53,1.05,1.0,0.59,0.11,0.59,0.59,4.0,2.61,1.08,2.61,2.91,3.5,-0.4,0.15,-0.4,3.1,3.9,-1.82,1.11,-1.82,3.38,3.3,-2.69,0.28,-2.69,1.73,1.2,-1.02,0.06,-1.02,0.58,1.0,-0.68,0.04,-0.68,0.75,2.2,2.14,0.25,2.14,0.03
3.0,2.95,4.447,3.42,-0.04,-0.44,6.2,-5.084,-4.289,5.605,-6.534,2.896,-3.278,96.284,-10.482,96.856,1.4,0.06,0.58,0.06,1.17,1.3,1.05,0.24,1.05,0.45,0.7,0.19,0.08,0.19,0.5,1.3,-0.53,0.39,-0.53,1.05,1.0,0.59,0.11,0.59,0.59,4.0,2.61,1.08,2.61,2.91,3.5,-0.4,0.15,-0.4,3.1,3.9,-1.82,1.11,-1.82,3.38,3.3,-2.69,0.28,-2.69,1.73,1.2,-1.02,0.06,-1.02,0.58,1.0,-0.68,0.04,-0.68,0.75,2.2,2.14,0.25,2.14,0.03
4.0,2.99,4.486,4.45,-0.05,-0.58,8.5,-1.646,-0.851,2.485,-3.92,4.041,-4.496,96.607,-11.745,97.321,1.5,0.22,0.63,0.22,1.24,1.5,1.23,0.37,1.23,0.62,0.7,0.23,0.03,0.23,0.52,1.3,-0.44,0.34,-0.44,1.15,0.9,0.58,0.06,0.58,0.57,3.7,2.18,0.79,2.18,2.9,3.7,-0.26,0.01,-0.26,3.31,3.9,-1.85,1.09,-1.85,3.44,3.2,-2.66,0.34,-2.66,1.64,1.2,-1.08,0.09,-1.08,0.55,1.1,-0.66,0.01,-0.66,0.85,2.1,2.09,0.33,2.09,0.11
5.0,3.04,4.524,5.49,-0.06,-0.72,10.9,1.821,2.618,-0.87,-1.03,5.197,-5.723,96.898,-13.079,97.78,1.5,0.22,0.63,0.22,1.24,1.5,1.23,0.37,1.23,0.62,0.7,0.23,0.03,0.23,0.52,1.3,-0.44,0.34,-0.44,1.15,0.9,0.58,0.06,0.58,0.57,3.7,2.18,0.79,2.18,2.9,3.7,-0.26,0.01,-0.26,3.31,3.9,-1.85,1.09,-1.85,3.44,3.2,-2.66,0.34,-2.66,1.64,1.2,-1.08,0.09,-1.08,0.55,1.1,-0.66,0.01,-0.66,0.85,2.1,2.09,0.33,2.09,0.11
6.0,3.11,4.563,6.52,-0.07,-0.86,13.1,5.016,5.609,-1.609,-0.994,6.285,-6.92,97.047,-14.27,98.093,1.5,0.22,0.63,0.22,1.24,1.5,1.23,0.37,1.23,0.62,0.7,0.23,0.03,0.23,0.52,1.3,-0.44,0.34,-0.44,1.15,0.9,0.58,0.06,0.58,0.57,3.7,2.18,0.79,2.18,2.9,3.7,-0.26,0.01,-0.26,3.31,3.9,-1.85,1.09,-1.85,3.44,3.2,-2.66,0.34,-2.66,1.64,1.2,-1.08,0.09,-1.08,0.55,1.1,-0.66,0.01,-0.66,0.85,2.1,2.09,0.33,2.09,0.11
7.0,3.18,4.601,7.56,-0.07,-1.01,15.2,7.649,7.689,2.211,-5.636,7.257,-8.06,96.956,-15.266,98.153,1.5,0.22,0.63,0.22,1.24,1.5,1.23,0.37,1.23,0.62,0.7,0.23,0.03,0.23,0.52,1.3,-0.44,0.34,-0.44,1.15,0.9,0.58,0.06,0.58,0.57,3.7,2.18,0.79,2.18,2.9,3.7,-0.26,0.01,-0.26,3.31,3.9,-1.85,1.09,-1.85,3.44,3.2,-2.66,0.34,-2.66,1.64,1.2,-1.08,0.09,-1.08,0.55,1.1,-0.66,0.01,-0.66,0.85,2.1,2.09,0.33,2.09,0.11
8.0,3.24,4.64,8.59,-0.09,-1.19,17.2,9.188,8.889,5.318,-5.2,8.321,-9.148,97.059,-17.1,98.558,1.5,0.22,0.63,0.22,1.24,1.5,1.23,0.37,1.23,0.62,0.7,0.23,0.03,0.23,0.52,1.3,-0.44,0.34,-0.44,1.15,0.9,0.58,0.06,0.58,0.57,3.7,2.18,0.79,2.18,2.9,3.7,-0.26,0.01,-0.26,3.31,3.9,-1.85,1.09,-1.85,3.44,3.2,-2.66,0.34,-2.66,1.64,1.2,-1.08,0.09,-1.08,0.55,1.1,-0.66,0.01,-0.66,0.85,2.1,2.09,0.33,2.09,0.11
